professor,avg_gpa,total_grades
Kazim Ruhi,3.0575155763239876,5136
Kazuo Nakajima,3.105066666666666,375
Kazuo Yaginuma,2.865217391304348,46
Ke Chen,3.1159999999999997,100
Ke Xue,2.6610619469026546,113
Keanu Jordan-Stovall,3.6957142857142857,70
Kecia Ellick,3.793939393939394,165
Keegan Clements-housser,3.4155172413793102,58
Keena Seward,3.7815217391304343,92
Keguro Macharia,3.13855421686747,83
Keira Martone,3.914705882352941,34
Keisha Allan,3.44205298013245,302
Keisha Allen,3.816666666666667,18
Keith Bednarowski,3.5181818181818185,11
Keith Eshleman,3.6565217391304343,23
Keith Herold,3.049384885764499,569
Keith Lampel,3.518867924528302,265
Keith Rust,3.5571428571428574,21
Keith Yearwood,3.196184177054185,7862
Kellee White,3.849632352941176,272
Kelley Bishop,3.587572069186419,1561
Kelley Holley,3.4991525423728813,118
Kelley Oklesson,3.793725490196078,255
Kelli Cummings,3.5186746987951807,332
Kellie Robertson,3.306276150627615,239
Kellie Rolstad,3.9280757097791796,951
Kelly Anderson,3.4371681415929203,113
Kelly Brewington,2.65,30
Kelly Brower,3.8996124031007753,1032
Kelly Colvin,3.733333333333334,39
Kelly Cook,3.3293706293706293,572
Kelly Cresap,3.2007641921397383,916
Kelly Daily,3.215789473684211,171
Kelly Driver,3.7490990990990993,222
Kelly Fleming,3.8824120603015078,199
Kelly Forsythe,3.6697183098591553,142
Kelly Hamby,3.925,80
Kelly Hebron,3.496363636363636,110
Kelly Hockersmith,3.826530612244898,49
Kelly Hoffman,3.7091891891891895,370
Kelly Ivy,3.744,75
Kelly Kilbourne,3.4909090909090916,22
Kelly King,3.309963099630996,271
Kelly Lee,4.0,6
Kelly Mills,3.864150943396226,53
Kelly Mix,3.7256410256410253,39
Kelly Piantedosi,3.7625,32
Kelly Quinn,2.84,90
Kelly Singleton,3.0093333333333336,225
Kelly Slay,3.6944444444444446,18
Kelly Smith,3.6088235294117648,34
Kelly Stepno,3.7147058823529413,442
Kelly Tracy,3.132450331125828,151
Kelly Watson,0.0,2
Kelly Welsh,3.552941176470588,51
Kelly Wong,3.575,4
Kelly Worland,3.8954545454545455,22
Kelly Yancey,3.24375,128
Kelsey Barnes,3.766666666666667,48
Kelsey Canada,3.6714285714285713,140
Kelsey Gipe,3.1953846153846155,390
Kelsey Hinchliffe,3.220689655172414,87
Kelsey Hughes,3.903571428571429,28
Kelsey Hunt,3.465217391304348,23
Kelsey Kerr,3.2463768115942035,621
Kelsey Klotz,3.723543123543123,429
Kelsey Marotta,3.7484848484848485,66
Kelsey McCurdy,3.391428571428571,35
Kelsey Michael,3.374479166666667,192
Kelsey Winters,3.7941176470588234,17
Kemal Davaslioglu,3.5785714285714287,14
Ken Kiger,2.8868794326241134,282
Kendall Bustad,3.646672958942898,2119
Kendall Williams,2.713732798165138,3488
Kendisan Kusumaatmadja,3.290344827586207,145
Kendra Barber,3.6229007633587784,131
Kendra Lewis,4.0,20
Kendra Portier,3.9150641025641026,312
Kendra Salois,2.964832535885167,418
Kendyl Oliver,3.8854237288135596,295
Kenji Hamaguchi,3.36304347826087,138
Kenna Hernly,3.729487179487179,156
Kennedy Paynter,4.0,12
Kenneth Apfel,3.511764705882353,68
Kenneth Beck,2.683848797250859,1164
Kenneth Berg,2.631627906976744,215
Kenneth Brodkowitz,3.6554455445544556,1010
Kenneth Cohen,3.5500000000000003,6
Kenneth Coriale,2.9891625615763546,203
Kenneth Elpus,3.9188508064516134,992
Kenneth Filler,3.438181818181818,165
Kenneth Fleischmann,4.0,8
Kenneth Frauwirth,3.1495307612095935,3836
Kenneth Fuller,3.4471514242878563,1334
Kenneth Gabriel,3.6470588235294117,68
Kenneth Glazer,3.1767441860465113,43
Kenneth Grimm,3.452777777777778,108
Kenneth Heger,3.9446327683615823,354
Kenneth Holum,2.9028614457831328,664
Kenneth Ingram,3.7185393258426966,178
Kenneth Isman,3.5396458814472673,1299
Kenneth Kiger,2.8728606356968216,409
Kenneth Klotz,3.7850102669404513,1461
Kenneth Kokason,3.7539634146341467,328
Kenneth Lennon,3.737931034482759,29
Kenneth Leonard,3.0654905001938735,2579
Kenneth Matis,3.826530612244898,49
Kenneth McConnell,,0
Kenneth Miltenberger,3.80576923076923,52
Kenneth O'Connell,3.6922606924643584,1964
Kenneth Rose,4.0,35
Kenneth Rubin,3.89820143884892,278
Kenneth Slowik,3.5696774193548384,155
Kenneth Ulman,3.9520661157024795,121
Kenneth White,3.980769230769231,52
Kenneth Wright,3.9620689655172416,58
Kenneth Yu,3.39375,816
Kenneth Yusko,3.893992932862191,566
Kent Cartwright,3.172072072072072,111
Kent Crawford,3.255,20
Kent Erickson,3.3674999999999997,40
Kent Norman,3.7738095238095237,588
Kent de Jong,3.511904761904762,126
Kenton Camper,2.8058823529411763,85
Kenya Graham,3.9047619047619047,21
Kenyatta Crenshaw,3.86583850931677,161
Kenyatta Rogers,3.6971830985915495,71
Kenyon Crowley,3.7249999999999996,188
Keong Kim,3.182795698924731,93
Kerishma Panigrahi,3.313846153846154,130
Kerri Mcgowan Lowrey,3.9,17
Kerri Shelfo,3.357894736842105,19
Kerry Back,3.1833333333333336,6
Kerry Green,3.258980582524272,412
Kerry Tanner,3.306666666666666,60
Kerry Tripp,3.41274949083503,2455
KerryAnn O'Meara,3.761764705882353,102
Kerstin Nordstrom,3.866666666666667,12
Keryn Gedan,3.406141522029372,749
Kevin Alexander,3.8811529933481155,451
Kevin Aroom,3.544927536231884,69
Kevin Augustine,3.125,8
Kevin Blackistone,3.387896253602306,347
Kevin Bock,3.7699248120300752,133
Kevin Calabro,3.0170048309178745,2070
Kevin Clark,3.688888888888889,45
Kevin Cleary,4.0,22
Kevin Daniels,3.6801775147929,338
Kevin Dayaratna,3.234810126582279,316
Kevin Dunbar,3.5410085632730732,1051
Kevin Dunlap,1.8972972972972975,74
Kevin Gerrity,3.6720000000000006,50
Kevin Gibbons,3.825301204819277,83
Kevin Glasz,3.713419913419913,231
Kevin Hird,3.537313432835821,67
Kevin Hughes,3.4217391304347826,46
Kevin Johnson,3.325,32
Kevin Jones,3.555045871559633,109
Kevin Kenneally,3.352727272727273,110
Kevin Klose,3.934489795918367,490
Kevin Knapstein,4.0,62
Kevin Lewy,3.741304347826087,368
Kevin McClure,3.9456692913385827,127
Kevin McGann,3.838474295190714,603
Kevin McGarry,2.969523809523809,210
Kevin McIver,3.0793867120954004,1174
Kevin Moore,3.425806451612903,31
Kevin Murnane,2.844881889763779,635
Kevin O'Grady,3.773076923076923,52
Kevin Osborn,3.8333333333333335,12
Kevin Roy,3.5453463960811757,1429
Kevin Sellner,3.5833333333333335,18
Kevin Shindel,3.3478021978021975,182
Kevin Shivers,3.827734033245844,1143
Kevin Short,4.0,44
Kevin Stewart,3.770967741935484,31
Kevin Sweeney,3.2713286713286713,143
Kevin Tervala,3.7295774647887328,142
Kevin Washburn,3.957317073170732,82
Kevin Wiedel,3.7941176470588234,17
Kevin Winstead,3.6076923076923073,78
Kevin Wisniewski,3.837265415549598,373
Khady Diene,3.426153846153846,65
Khaleshia Thorpe-Price,3.8236363636363637,55
Khalid Afzal,3.575,20
Khalid Long,3.5940476190476187,84
Khalil Guy,2.316666666666667,18
Khalil Shahyd,3.9823529411764707,17
Khara Schonfeld-Karan,3.7390977443609024,133
Ki-Yong Kim,3.2736842105263158,779
Kia McDaniel,3.7341176470588233,85
Kian Kelley-Chung,3.0,6
Kibbi Henderson,3.974074074074074,27
Kibwe Hughes,3.290909090909091,22
Kiera Wolfe,3.3773972602739724,146
Kiersten Janjigian,3.7777777777777777,45
Kiersten Newtoff,3.2285714285714286,7
Kieu Anh Do,3.8461538461538463,26
Kieun Kim,3.710526315789474,38
Kijoeng Nam,2.64375,112
Kiley Wilfong Cullen,3.744864864864865,185
Kim Coles,3.3261562998405103,627
Kim Drnec,3.935,20
Kim Gonzalez,3.8184210526315794,38
Kim Huynh,2.803496503496503,143
Kim MacDonald-Wilson,3.4499999999999997,6
Kimberlee Shaffir,3.4500000000000006,12
Kimberley Hannah,3.8598290598290594,234
Kimberley Hannah-Prater,3.844979919678715,498
Kimberli Munoz,3.7611285266457677,319
Kimberly Banks,3.425352112676056,71
Kimberly Bethea,3.1854875283446713,441
Kimberly Bethke,3.9056338028169013,355
Kimberly Campbell,3.6,15
Kimberly Clements,3.884,25
Kimberly Coles,3.383112582781457,302
Kimberly Davis,3.3057971014492753,69
Kimberly Foecke,3.661538461538461,13
Kimberly Fouche,2.545359019264448,1142
Kimberly Griffin,3.9136690647482015,139
Kimberly Heffernan,3.1115442278860566,1334
Kimberly Jenkins,3.826865671641791,67
Kimberly Kostrikin,3.7038461538461536,26
Kimberly Mehlman-Orozco,2.78421052631579,836
Kimberly Paczolt,2.797024275646045,2554
Kimberly Palombo,3.798571428571428,70
Kimberly Park,3.062068965517241,58
Kimberly Stroka,3.4327988338192417,686
Kimberly Van Putten-Gardner,3.475102040816327,245
Kimberly Van Putten-Garnder,3.5038251366120217,183
Kiminori Nakamura,3.0285491419656787,1282
Kioumars Mazandarani Haeri,3.962121212121212,66
Kira Gor,3.9611940298507458,67
Kirby Bowling,3.3288461538461536,52
Kirk Greenwood,3.594565217391304,276
Kirsten Craft,3.878947368421053,19
Kirsten Crase,3.9419354838709677,31
Kirsten Dabelko,3.686666666666667,45
Kirsten Ilustre,3.654166666666667,24
Kirsten Stoebenau,3.4878172588832492,591
Kirtana Kalavagunta,3.817391304347826,69
Kisa Lape,3.6824086603518262,1478
Kisha Dasent,3.3424242424242427,132
Kisha Monroe,3.582608695652174,23
Kishan Yerubandi,3.4405405405405403,74
Kislaya Prasad,3.4850970017636684,1134
Kiyanna Hill,3.2726666666666664,150
Klaus Hubacek,3.2663900414937763,241
Klihsree Myat,3.988,25
Koki Nagata,3.4059607293127625,1426
Komal Shah,3.9071428571428575,14
Konstantin Gulisashvili,3.64375,16
Konstantina Trivisa,2.9101823708206687,658
Konstantinos Gerasopoulos,3.514814814814815,27
Konstantinos Kalapotharakos,3.0047619047619043,42
Konstantinos Papadopoulos,2.9015625,64
Konstantinos Pozoukidis,3.7270967741935483,465
Korey Rothman,3.546842105263157,2850
Kourtney Temple,3.803703703703704,27
Koushik Pal,2.6876712328767125,292
Kris Marsh,3.5651991614255767,1431
Kris Mayo,3.81993006993007,286
Krishna Bhagat,3.9013513513513516,222
Krishna Bhavithavya Kidambi,3.7363636363636363,11
Krishna Challa,3.4300000000000006,80
Krishna Vadrevu,2.6333333333333333,105
Krishnan Balakrishnan,3.430877192982456,285
Krishnan Vasudevan,3.7504273504273504,234
Krishnanand Kaipa Narasimha,3.844,125
Krista Caballero,3.8159010600706718,283
Krista Heiner,3.4285714285714284,7
Krista Krahe,4.0,5
Krista Uhrig,4.0,18
Krista Voelmle,3.292682926829268,41
Krista Wigginton,3.1433962264150943,53
Kristan Skendall,3.9785096747632767,2429
Kristen Ambrose,3.0872727272727274,55
Kristen Bergery,3.6935483870967745,31
Kristen Cabrera,3.129166666666667,24
Kristen Fawole,2.964,50
Kristen Gunderson,3.3895833333333325,144
Kristen Hamilton,3.804255319148936,282
Kristen Harris,3.7176470588235295,17
Kristen Hines,2.9747683535281544,1403
Kristen Klein,3.218518518518519,27
Kristen Messer,3.9850000000000003,20
Kristen Novak,3.7599999999999993,10
Kristen Pinto-Coelho,,0
Kristen Rupert,3.762068965517241,232
Kristen Stack,3.9204301075268813,93
Kristen Willett,3.7295999999999996,375
Kristi Engel,3.2,93
Kristi Jamrisko,2.53103448275862,29
Kristi Tredway,3.892119565217391,368
Kristin Bobowiec,4.0,26
Kristin Carfora,2.6950617283950615,81
Kristin Cipriani,3.6296296296296298,135
Kristin Eckert,2.7571428571428576,21
Kristin Fisher,2.7333333333333334,9
Kristin Hamilton,3.9368421052631577,19
Kristin LaRiviere,3.8935960591133005,203
Kristin Meyering,3.4206896551724144,29
Kristin Sinclair,3.740361445783133,166
Kristin Slawson,3.7646739130434783,552
Kristin Sullivan,3.640740740740741,54
Kristina Harris,3.936,75
Kristina Hedgepeth,3.6239999999999997,50
Kristina Kramarczuk,3.9486486486486485,37
Kristina Kubistal-Meeks,3.445762711864407,59
Kristina Miler,3.0303685897435897,2496
Kristina Milvae,3.625,8
Kristine Li Puma,3.69375,48
Kristine Morrissey,3.3425324675324677,308
Kristine Pietsch,3.658823529411765,34
Kristine Teets,3.8045454545454547,22
Kristjana Maddux,3.2948932219127207,1077
Kristofer Lasko,3.144444444444444,9
Kristofer Reed,3.7580645161290325,155
Kristopher Pourzal,3.7991150442477872,113
Kristyn Lue,3.82027027027027,74
Krystle Mcconnell,3.5307142857142857,140
Kshiti Vaghela,3.6074941451990634,427
Kuan Song,3.94,15
Kuan-hung Lo,3.5370165745856355,181
Kuishuang Feng,3.3972332015810274,506
Kumiko Akikawa,2.773762376237624,606
Kunpeng Zhang,3.537009063444109,662
Kurt Finsterbusch,3.1456521739130436,920
Kurt Gray,3.6814814814814816,27
Kurt Reinhard Radermacher,3.3922865013774106,363
Kurubel Belay,3.9539682539682537,63
Kwame Opare,3.8578181818181823,275
Kwesi Sam,3.7079999999999997,50
Kyla Cools,3.660563380281691,71
Kyla Gregoire,2.6704918032786886,61
Kyle Bickoff,3.7816455696202533,158
Kyle Dorsey,3.4687693498452017,2584
Kyle Easter,3.615789473684211,19
Kyle Edwards,3.7435897435897436,39
Kyle Garton-Gundling,3.0728070175438598,114
Kyle Jaquess,3.2642857142857147,28
Kyle Kastler,3.5666666666666664,6
Kyle Liss,2.7775,40
Kyle Murphy,3.6666666666666665,6
Kyle Pietro,3.685714285714286,21
Kyle Pruitt,3.7399999999999998,5
Kyle Stephan,3.3403669724770646,109
Kyle Webb,3.5,4
Kyle Whitaker,4.0,6
Kylee Manganiello,3.7500000000000004,24
Kyley Ewing,3.547096774193548,155
Kylie King,3.9349999999999996,160
Kyoko Okamoto,3.7522522522522523,222
Kyongil Yoon,3.831034482758621,29
Kyosung Choo,3.9833333333333334,18
Kyounghun Bae,3.3843750000000004,64
Kyu Yong Choi,3.051221719457014,1105
Kyung Koh,3.507051282051282,312
Kyunghun Lee,3.766666666666667,6
Kyungjin Yoo,3.695021645021645,462
L Gordon,3.1890774907749084,1355
L Jen Shaffer,3.527996070726915,2036
L Stevens,2.9897186147186146,924
L Woods,3.2547619047619047,126
La Marr Bruce,3.5263473053892223,167
La'Mon Johnson,3.7210526315789467,38
LaGuinn Sherlock,3.707936507936508,63
LaMonte Summers,3.5378571428571424,140
LaVonne Whitehead,3.7515463917525778,97
LaWanda Kamalidiin,3.8833333333333337,72
Lacey Curry,3.2222222222222214,90
Laharish Guntuka,3.7625,8
Lai-Xi Wang,2.916125954198473,1048
Laila Asi,3.8649999999999998,20
Laixiang Sun,3.137173913043478,460
Lakeshia Watson,3.8915384615384614,130
Lakshmi Sridaran,3.5400000000000005,10
Lamia Zia,3.8520504731861203,317
Lamonda Horton-Stallings,3.5246808510638297,235
Lan Ma,3.613349514563107,1236
Lance Boyer,2.797872340425532,47
Lance Wain,3.973076923076923,26
Lance Yonkos,3.4386559139784945,1860
Lane Desautels,3.0223529411764702,85
Lanfei Shi,3.601492537313433,67
Lanita Sledge,4.0,14
Lara Hollenczer,3.1862831858407086,226
Lara Payne,3.637809187279153,566
Lara Torsky,3.4536082474226806,97
Laria Rogers,3.632463768115942,690
Larisa Cioaca,2.9755555555555557,45
Larissa Curry,4.0,4
Laronika Thomas,2.8388888888888886,72
Larry Davis,3.306108597285068,442
Larry Herman,2.682468202131316,8727
Larry Palmer,3.1785714285714284,14
Larry Plotkin,3.233821733821734,819
Larry Rentz,3.7681494661921704,562
Larry Sanford,3.5857142857142854,7
Lars Helgert,3.42809667673716,331
Lars Olson,3.3096014492753625,552
Laszlo Korossy,3.524423963133641,217
Latefia Bradley,3.9042857142857144,70
Laura Brant,4.0,25
Laura Colgate,3.7125000000000004,24
Laura Demaria,3.362899786780384,469
Laura Drew,3.657176470588235,425
Laura Dugan,3.2761526232114466,629
Laura Duncanson,3.3278950735764554,1563
Laura Dykstra,2.963076923076923,130
Laura Gilchrest,3.684671532846715,548
Laura Golojuch,3.557826086956522,690
Laura Gordon,2.965625,32
Laura Groft,4.0,7
Laura Hankins,3.69344262295082,61
Laura Hebert,2.8266666666666667,15
Laura Iosip,2.249206349206349,126
Laura Jimenez Parra,3.73265306122449,147
Laura Kalman Brunner,3.2617021276595746,47
Laura Kelly,3.831578947368421,19
Laura Lapham,4.0,6
Laura Lauth,3.980555555555555,108
Laura Lising,3.6689655172413795,58
Laura MacPherson,3.657692307692308,156
Laura Mahalingappa,3.8636363636363638,11
Laura Paquin,3.878409090909091,88
Laura Quijano,3.171314741035856,251
Laura Rogers,3.9285714285714284,49
Laura Rosenthal,3.2458432304038003,421
Laura Rush,3.9769500438212093,1141
Laura Sammon,3.4064935064935065,77
Laura Schnitker,3.2878305373898207,3517
Laura Sherman,3.4628048780487797,164
Laura Sonjara,3.0444444444444447,27
Laura Stapleton,3.3748251748251747,286
Laura Widener,3.810769230769231,65
Laura Williams,3.056375838926174,745
Laura Winn,3.923076923076923,39
Laure Brooks,3.200733991394584,3951
Lauree Sails,3.4400000000000004,85
Laurel Perkins,3.5500000000000003,6
Lauren Albright,3.1935483870967745,124
Lauren Artzi,3.9642857142857144,28
Lauren Bach,3.7133333333333334,30
Lauren Bender,3.1303664921465972,191
Lauren Boilini,3.38,150
Lauren Cain,3.2454545454545456,11
Lauren Cannady,3.9748201438848922,139
Lauren Cohen,3.676470588235294,17
Lauren Dahlin,3.8592592592592587,108
Lauren DeCrosta,3.812,25
Lauren Doamekpor,3.2796178343949034,157
Lauren Edelstein,3.6828647925033464,2241
Lauren Evans,3.6361702127659576,94
Lauren Farnell,3.666666666666666,60
Lauren Flanigan,3.025,40
Lauren Fryer,4.0,5
Lauren Gallup,3.761111111111111,18
Lauren Gilmartin,3.8756476683937824,193
Lauren Harris,3.241818181818182,220
Lauren Hofer,3.2114285714285717,35
Lauren Hunter,3.370108695652174,184
Lauren Kaiser,3.8333333333333335,6
Lauren Kauffman,3.030188679245283,53
Lauren Koch,3.7033898305084745,59
Lauren Kotkin,3.7365384615384616,52
Lauren Messina,3.458863636363636,440
Lauren Michalak,3.475,24
Lauren Musu-Gillette,3.6149572649572654,234
Lauren Neimeyer,3.8140845070422538,71
Lauren Norris,3.8993548387096775,155
Lauren Nowosatka,4.0,5
Lauren Porter,3.33841059602649,755
Lauren Rhue,3.5525914634146343,656
Lauren Ruszczyk,3.832432432432433,37
Lauren Sausser,3.269230769230769,13
Lauren Schmitt,4.0,23
Lauren Singer,3.8874999999999997,24
Lauren Strauss,3.1548387096774193,62
Lauren Trakhman,3.7,410
Lauren Vance,3.8117647058823527,17
Lauren Wint,3.4483870967741934,93
Laurence Brewer,4.0,7
Laurent Fabre,3.2470588235294118,17
Laurent Fresard,3.558352668213457,862
Laurent Montesi,3.45292766934558,871
Lauretta Clough,3.6379310344827585,29
Laurie Adamson,2.704761904761905,21
Laurie Frederik,3.3818181818181823,77
Laurie Frederik Meer,3.5089430894308946,246
Lawrence Aikins,3.139130434782609,437
Lawrence Ausubel,3.507425742574257,202
Lawrence Clark,3.977966101694915,118
Lawrence Gordon,3.820682730923695,498
Lawrence Leak,4.0,17
Lawrence Moss,3.687804878048781,41
Lawrence Sanford,3.761764705882353,68
Lawrence Sherman,3.6640776699029125,103
Lawrence Silver,3.7845588235294123,136
Lawrence Sita,3.343115124153498,443
Lawrence Taub,3.78125,16
Lawrence Washington,3.293684210526316,2660
Lawrence-Minh Davis,2.931293706293706,572
Laxman Dhulipala,3.4549645390070927,282
Le-Marie Thompson,3.6656095143706637,1009
Lea Chartock,2.966666666666667,15
Lea Christenson,3.5454545454545454,11
Lea Dougherty,3.726776859504132,605
Lea Johnson,2.654185022026432,227
Lea Landrus,2.76150234741784,213
Leah Dodson,2.95184331797235,434
Leah Findlater,3.6956204379562045,137
Leah Grosse,3.7270270270270274,74
Leah Howell,3.990625,32
Leah Ijjas,3.2500000000000004,24
Leah Kreimer Tobin,3.973704600484262,2065
Leah Laird,3.506976744186046,86
Leah Lewman,3.4443478260869567,115
Leah Waks,3.517085427135679,199
Leandra Cormier,3.2161572052401746,229
Leayne Dempsey,3.6747899159663864,119
Ledyard King,3.1600000000000006,15
Lee Ann Lewis,3.8412698412698405,189
Lee Cooper,3.75,20
Lee Friedman,2.8169832402234634,15215
Lee Hinga,3.8666666666666667,24
Lee Hinkle,3.844287949921753,639
Lee Konstantinou,3.519419642857143,896
Lee Kovarsky,3.5,20
Lee Lipscomb,3.6150259067357515,386
Lee Mundy,2.8781461019030075,1629
Lee Penn,3.758578856152513,577
Leeanne Dunsmore,3.688888888888889,9
Leena Malayil,3.824324324324324,37
Lei Chen,3.3197916666666667,96
Lei Ma,3.2974576271186438,118
Lei Zhang,3.5324503311258284,151
Lei Zhou,3.463392429324389,2087
Leigh Abts,3.9232142857142853,56
