course,semester,average_gpa,count
SPHL600,Fall 2022,3.369,42
SPHL600,Spring 2023,3.823,13
SPHL600,Fall 2023,3.703,32
SPHL600,Spring 2024,3.845,11
SPHL601,Fall 2018,3.582,101
SPHL601,Fall 2019,3.808,110
SPHL601,Fall 2020,3.728,143
SPHL601,Fall 2021,3.705,139
SPHL601,Fall 2022,3.573,118
SPHL601,Fall 2023,3.877,129
SPHL602,Fall 2018,2.966,111
SPHL602,Fall 2019,3.464,124
SPHL602,Fall 2020,3.481,148
SPHL602,Fall 2021,3.221,154
SPHL602,Fall 2022,3.351,140
SPHL602,Fall 2023,3.585,132
SPHL603,Fall 2018,3.495,107
SPHL603,Fall 2019,3.781,116
SPHL603,Fall 2020,3.736,143
SPHL603,Fall 2021,3.594,145
SPHL603,Fall 2022,3.539,129
SPHL603,Fall 2023,3.843,124
SPHL610,Spring 2012,3.75,8
SPHL610,Spring 2013,3.5,8
SPHL610,Spring 2014,3.08,5
SPHL610,Spring 2019,3.582,92
SPHL610,Spring 2020,3.552,104
SPHL610,Spring 2021,3.965,127
SPHL610,Spring 2022,3.882,128
SPHL610,Spring 2023,3.814,96
SPHL610,Spring 2024,3.945,111
SPHL611,Spring 2019,3.605,106
SPHL611,Spring 2020,3.508,108
SPHL611,Spring 2021,3.903,130
SPHL611,Spring 2022,3.836,135
SPHL611,Spring 2023,3.75,96
SPHL611,Spring 2024,3.858,120
SPHL612,Spring 2019,3.75,24
SPHL612,Fall 2019,4.0,19
SPHL612,Spring 2020,2.857,7
SPHL612,Fall 2020,4.0,12
SPHL612,Spring 2021,3.778,9
SPHL612,Fall 2021,4.0,12
SPHL612,Spring 2022,3.429,7
SPHL612,Fall 2022,4.0,9
SPHL612,Spring 2023,3.636,11
SPHL612,Spring 2024,3.833,6
SPHL620,Fall 2019,3.605,84
SPHL620,Fall 2020,3.864,98
SPHL620,Fall 2021,3.853,110
SPHL620,Fall 2022,3.723,127
SPHL620,Fall 2023,3.973,103
STAT100,Spring 2012,2.343,390
STAT100,Fall 2012,2.34,475
STAT100,Spring 2013,2.092,433
STAT100,Fall 2013,2.72,493
STAT100,Spring 2014,2.819,457
STAT100,Fall 2014,2.53,557
STAT100,Spring 2015,2.167,478
STAT100,Fall 2015,2.363,584
STAT100,Spring 2016,2.074,477
STAT100,Fall 2016,2.924,645
STAT100,Spring 2017,2.504,508
STAT100,Fall 2017,2.538,638
STAT100,Spring 2018,1.967,541
STAT100,Fall 2018,2.959,701
STAT100,Spring 2019,3.029,560
STAT100,Fall 2019,3.341,718
STAT100,Spring 2020,2.695,582
STAT100,Fall 2020,3.189,712
STAT100,Spring 2021,2.795,627
STAT100,Fall 2021,3.181,662
STAT100,Spring 2022,3.13,633
STAT100,Fall 2022,3.175,694
STAT100,Spring 2023,3.157,659
STAT100,Fall 2023,3.38,739
STAT100,Spring 2024,3.123,632
STAT110,Spring 2023,3.196,114
STAT400,Spring 2012,2.97,346
STAT400,Fall 2012,2.335,234
STAT400,Spring 2013,2.87,378
STAT400,Fall 2013,2.542,303
STAT400,Spring 2014,2.979,426
STAT400,Fall 2014,2.696,514
STAT400,Spring 2015,2.609,377
STAT400,Fall 2015,2.748,624
STAT400,Spring 2016,2.603,589
STAT400,Fall 2016,2.853,568
STAT400,Spring 2017,2.732,631
STAT400,Fall 2017,2.696,736
STAT400,Spring 2018,2.662,664
STAT400,Fall 2018,2.539,739
STAT400,Spring 2019,2.826,766
STAT400,Fall 2019,2.931,712
STAT400,Spring 2020,1.467,729
STAT400,Fall 2020,3.173,831
STAT400,Spring 2021,2.232,713
STAT400,Fall 2021,3.515,737
STAT400,Spring 2022,3.25,679
STAT400,Fall 2022,2.4,725
STAT400,Spring 2023,3.13,700
STAT400,Fall 2023,2.878,807
STAT400,Spring 2024,2.859,958
STAT401,Spring 2012,2.912,68
STAT401,Fall 2012,2.971,66
STAT401,Spring 2013,2.798,58
STAT401,Fall 2013,2.995,79
STAT401,Spring 2014,3.185,72
STAT401,Fall 2014,2.769,80
STAT401,Spring 2015,2.855,113
STAT401,Fall 2015,2.556,117
STAT401,Spring 2016,2.963,123
STAT401,Fall 2016,2.735,117
STAT401,Spring 2017,2.77,146
STAT401,Fall 2017,2.903,150
STAT401,Spring 2018,2.649,178
STAT401,Fall 2018,2.781,145
STAT401,Spring 2019,3.033,168
STAT401,Fall 2019,2.64,194
STAT401,Spring 2020,2.623,206
STAT401,Fall 2020,2.951,162
STAT401,Spring 2021,2.993,254
STAT401,Fall 2021,3.158,144
STAT401,Spring 2022,3.158,158
STAT401,Fall 2022,3.074,121
STAT401,Spring 2023,3.17,135
STAT401,Fall 2023,3.278,170
STAT401,Spring 2024,3.258,161
STAT410,Spring 2012,2.602,56
STAT410,Fall 2012,2.516,68
STAT410,Spring 2013,2.169,75
STAT410,Fall 2013,2.574,99
STAT410,Spring 2014,2.755,95
STAT410,Fall 2014,2.274,87
STAT410,Spring 2015,2.914,110
STAT410,Fall 2015,2.705,114
STAT410,Spring 2016,2.344,108
STAT410,Fall 2016,2.239,110
STAT410,Spring 2017,2.422,122
STAT410,Fall 2017,2.417,138
STAT410,Spring 2018,2.151,129
STAT410,Fall 2018,2.557,151
STAT410,Spring 2019,2.565,157
STAT410,Fall 2019,2.634,167
STAT410,Spring 2020,1.567,168
STAT410,Fall 2020,2.513,181
STAT410,Spring 2021,1.8,196
STAT410,Fall 2021,2.835,174
STAT410,Spring 2022,3.06,111
STAT410,Fall 2022,3.108,112
STAT410,Spring 2023,3.162,149
STAT410,Fall 2023,3.065,193
STAT410,Spring 2024,3.414,168
STAT420,Spring 2012,2.184,25
STAT420,Spring 2013,2.737,35
STAT420,Spring 2014,2.628,50
STAT420,Fall 2014,1.92,15
STAT420,Spring 2015,1.822,41
STAT420,Fall 2015,1.789,19
STAT420,Spring 2016,2.229,45
STAT420,Fall 2016,2.207,28
STAT420,Spring 2017,2.369,51
STAT420,Fall 2017,2.329,24
STAT420,Spring 2018,2.18,56
STAT420,Fall 2018,2.73,20
STAT420,Spring 2019,2.792,51
STAT420,Fall 2019,2.983,30
STAT420,Spring 2020,1.811,54
STAT420,Fall 2020,3.078,27
STAT420,Spring 2021,2.308,65
STAT420,Fall 2021,2.493,42
STAT420,Spring 2022,2.53,54
STAT420,Fall 2022,2.714,49
STAT420,Spring 2023,2.726,34
STAT420,Fall 2023,2.484,50
STAT420,Spring 2024,2.917,65
STAT426,Fall 2018,3.011,27
STAT426,Fall 2019,3.379,24
STAT426,Spring 2020,1.407,29
STAT426,Fall 2020,1.525,32
STAT426,Spring 2021,1.514,28
STAT426,Fall 2021,2.688,33
STAT426,Spring 2022,2.989,27
STAT426,Fall 2022,2.661,18
STAT426,Spring 2023,2.981,21
STAT426,Fall 2023,2.444,18
STAT426,Spring 2024,2.85,18
STAT430,Spring 2012,2.675,40
STAT430,Fall 2012,2.73,63
STAT430,Spring 2013,2.372,50
STAT430,Fall 2013,3.446,59
STAT430,Spring 2014,3.003,60
STAT430,Fall 2014,3.287,70
STAT430,Spring 2015,2.987,62
STAT430,Fall 2015,3.73,60
STAT430,Spring 2016,3.112,92
STAT430,Fall 2016,2.877,112
STAT430,Spring 2017,3.275,109
STAT430,Fall 2017,3.236,139
STAT430,Spring 2018,3.233,129
STAT430,Fall 2018,3.148,143
STAT430,Spring 2019,3.409,149
STAT430,Fall 2019,3.103,154
STAT430,Spring 2020,2.5,156
STAT430,Fall 2020,3.399,167
STAT430,Spring 2021,2.907,214
STAT430,Fall 2021,3.061,121
STAT430,Spring 2022,3.34,177
STAT430,Fall 2022,2.928,89
STAT430,Spring 2023,3.537,97
STAT430,Fall 2023,3.679,98
STAT430,Spring 2024,3.425,105
STAT440,Fall 2012,2.856,16
STAT440,Fall 2013,3.556,25
STAT440,Fall 2014,3.036,42
STAT440,Spring 2015,3.187,31
STAT440,Fall 2015,3.209,22
STAT440,Spring 2016,3.0,21
STAT440,Fall 2016,3.302,43
STAT440,Spring 2017,3.151,35
STAT440,Fall 2017,3.067,33
STAT440,Spring 2018,2.92,45
STAT440,Fall 2018,2.961,31
STAT440,Spring 2019,3.578,41
STAT440,Fall 2019,3.03,30
STAT440,Spring 2020,2.953,49
STAT440,Fall 2020,3.967,30
STAT440,Spring 2021,3.582,76
STAT440,Fall 2021,3.287,45
STAT440,Spring 2022,3.533,79
STAT440,Fall 2022,3.085,55
STAT440,Spring 2023,3.117,58
STAT440,Fall 2023,3.635,66
STAT440,Spring 2024,3.356,57
STAT464,Fall 2012,2.929,28
STAT464,Spring 2013,3.633,30
STAT464,Fall 2013,3.5,30
STAT464,Spring 2014,3.184,38
STAT464,Fall 2014,3.2,35
STAT464,Spring 2015,3.072,74
STAT464,Fall 2015,2.956,25
STAT464,Spring 2016,2.994,65
STAT464,Fall 2016,2.927,26
STAT464,Spring 2017,3.434,58
STAT464,Fall 2017,2.877,26
STAT464,Spring 2018,2.84,50
STAT464,Fall 2018,2.295,20
STAT464,Spring 2019,3.053,51
STAT464,Fall 2019,2.823,30
STAT464,Spring 2020,1.543,46
STAT464,Fall 2020,3.812,33
STAT464,Spring 2021,3.103,64
STAT464,Fall 2021,2.773,22
STAT464,Spring 2022,2.83,37
STAT464,Fall 2022,3.211,18
STAT464,Spring 2023,2.286,22
STAT464,Fall 2023,2.933,21
STAT464,Spring 2024,2.724,17
STAT470,Spring 2012,3.0,28
STAT470,Spring 2013,3.203,36
STAT470,Spring 2014,2.841,44
STAT470,Fall 2014,2.182,22
STAT470,Spring 2015,3.038,32
STAT470,Fall 2015,2.612,24
STAT470,Spring 2016,3.233,33
STAT470,Fall 2016,2.933,30
STAT470,Spring 2017,3.71,48
STAT470,Fall 2017,2.914,29
STAT470,Spring 2018,3.698,44
STAT470,Spring 2019,3.617,54
STAT470,Fall 2019,3.557,42
STAT470,Spring 2020,2.955,40
STAT470,Fall 2020,3.599,85
STAT470,Spring 2021,2.96,50
STAT470,Fall 2021,3.458,71
STAT470,Spring 2022,3.15,66
STAT470,Fall 2022,3.125,60
STAT470,Spring 2023,3.373,49
STAT470,Fall 2023,3.3,43
STAT470,Spring 2024,3.043,56
STAT498J,Fall 2023,3.918,11
STAT600,Fall 2012,3.542,24
STAT600,Fall 2013,3.253,19
STAT600,Fall 2014,3.491,22
STAT600,Fall 2015,3.169,26
STAT600,Fall 2016,2.882,22
STAT600,Fall 2017,2.046,24
STAT600,Fall 2018,2.635,20
STAT600,Fall 2019,2.889,19
STAT600,Fall 2020,3.381,32
STAT600,Fall 2021,2.771,17
STAT600,Fall 2022,3.1,19
STAT600,Fall 2023,2.694,31
STAT601,Spring 2012,2.352,21
STAT601,Spring 2013,3.121,14
STAT601,Spring 2014,3.436,11
STAT601,Spring 2015,3.467,15
STAT601,Spring 2016,2.771,14
STAT601,Spring 2017,3.108,13
STAT601,Spring 2018,0.778,9
STAT601,Spring 2019,3.6,10
STAT601,Spring 2020,2.808,12
STAT601,Spring 2021,2.944,18
STAT601,Spring 2022,3.262,13
STAT601,Spring 2023,3.125,8
STAT601,Spring 2024,2.182,11
STAT650,Spring 2013,2.95,20
STAT650,Spring 2014,2.995,22
STAT650,Spring 2015,3.491,23
STAT650,Spring 2016,3.079,14
STAT650,Spring 2017,2.91,21
STAT650,Spring 2018,3.016,25
STAT650,Spring 2019,3.132,19
STAT650,Spring 2020,2.211,19
STAT650,Spring 2021,2.915,27
STAT650,Spring 2022,2.794,17
STAT650,Spring 2023,3.171,17
STAT650,Spring 2024,2.625,20
STAT689,Fall 2019,4.0,5
STAT689,Fall 2021,3.957,7
STAT700,Fall 2012,2.341,17
STAT700,Fall 2013,2.743,23
STAT700,Fall 2014,2.076,21
STAT700,Fall 2015,3.418,22
STAT700,Fall 2016,3.12,15
STAT700,Fall 2017,3.629,17
STAT700,Fall 2018,3.39,20
STAT700,Fall 2019,2.557,23
STAT700,Fall 2020,2.794,16
STAT700,Fall 2021,2.085,20
STAT700,Fall 2022,2.335,17
STAT700,Fall 2023,2.0,12
STAT701,Spring 2012,3.456,9
STAT701,Spring 2013,3.486,7
STAT701,Spring 2014,3.0,10
STAT701,Spring 2015,2.791,11
STAT701,Spring 2016,3.642,19
STAT701,Spring 2017,3.545,11
STAT701,Spring 2018,3.692,13
STAT701,Spring 2019,3.356,16
STAT701,Spring 2020,1.079,14
STAT701,Spring 2021,3.529,7
STAT701,Spring 2022,2.727,11
STAT701,Spring 2023,2.918,11
STAT701,Spring 2024,2.66,5
STAT702,Fall 2016,3.308,12
STAT702,Spring 2018,3.3,7
STAT702,Fall 2019,3.6,10
STAT702,Fall 2020,3.262,8
STAT702,Fall 2021,2.636,11
STAT702,Fall 2022,3.338,8
STAT705,Fall 2012,2.127,11
STAT705,Fall 2014,3.488,24
STAT705,Fall 2015,3.255,22
STAT705,Fall 2016,3.216,25
STAT705,Fall 2017,2.676,25
STAT705,Fall 2018,3.6,10
STAT705,Fall 2019,3.556,18
STAT705,Fall 2020,3.281,21
STAT705,Fall 2021,3.738,13
STAT705,Fall 2022,3.343,7
STAT705,Fall 2023,3.4,11
STAT707,Spring 2024,3.325,8
STAT730,Spring 2012,3.657,21
STAT730,Spring 2015,3.586,21
STAT730,Spring 2017,3.218,17
STAT730,Spring 2020,3.556,9
STAT730,Spring 2021,3.54,10
STAT730,Spring 2022,3.733,15
STAT740,Fall 2012,2.457,14
STAT740,Fall 2013,3.052,23
STAT740,Fall 2014,2.905,20
STAT740,Fall 2015,3.106,16
STAT740,Fall 2016,3.567,15
STAT740,Fall 2017,3.336,11
STAT740,Fall 2018,3.142,12
STAT740,Fall 2019,2.794,17
STAT740,Fall 2020,3.012,8
STAT740,Fall 2021,3.157,14
STAT740,Fall 2022,3.608,12
STAT740,Fall 2023,3.5,8
STAT741,Spring 2012,0.0,5
STAT741,Spring 2013,3.7,7
STAT741,Spring 2014,3.567,15
STAT741,Spring 2015,3.31,10
STAT741,Spring 2016,3.529,7
STAT741,Spring 2017,3.079,14
STAT741,Spring 2018,3.6,9
STAT741,Spring 2019,3.888,8
STAT741,Spring 2020,2.0,8
STAT741,Spring 2021,3.6,5
STAT741,Spring 2022,3.21,10
STAT741,Spring 2023,3.386,7
STAT741,Spring 2024,3.429,7
STAT750,Spring 2012,3.571,7
STAT750,Fall 2013,3.078,9
STAT750,Fall 2014,3.379,14
STAT750,Fall 2016,3.0,6
STAT750,Spring 2019,4.0,8
STAT750,Spring 2022,2.612,17
STAT770,Spring 2013,3.571,7
STAT770,Spring 2014,3.0,6
STAT770,Spring 2016,3.94,5
STAT770,Fall 2018,2.6,5
STAT770,Fall 2020,3.208,13
STAT770,Fall 2022,3.333,6
STAT770,Spring 2024,1.6,5
STAT798E,Spring 2013,3.386,7
STAT798F,Fall 2012,1.97,10
STAT808P,Fall 2023,3.111,9
STAT818B,Fall 2017,3.2,5
STAT818B,Spring 2020,1.364,14
STAT818B,Spring 2023,2.027,11
STAT818C,Fall 2015,2.34,5
STAT818D,Spring 2021,1.594,17
STAT818E,Fall 2014,2.34,10
STAT818E,Spring 2022,2.633,9
STAT818F,Spring 2021,1.333,6
STAT818G,Fall 2017,3.425,8
STAT818J,Fall 2013,3.078,9
STAT818L,Fall 2013,3.0,6
STAT818M,Fall 2018,3.267,9
STAT818M,Spring 2019,1.95,6
STAT818M,Spring 2022,3.0,12
STAT818N,Spring 2020,4.0,5
STAT818O,Spring 2024,2.0,12
STAT818P,Spring 2023,3.88,10
STAT818S,Fall 2016,2.088,8
SURV400,Spring 2012,3.693,15
SURV400,Spring 2013,2.764,11
SURV400,Spring 2014,2.819,16
SURV400,Spring 2015,3.264,14
SURV400,Fall 2015,3.315,13
SURV400,Spring 2016,3.567,15
SURV400,Fall 2016,3.142,12
SURV400,Fall 2017,3.43,10
SURV400,Fall 2018,3.364,11
SURV400,Spring 2019,3.8,5
SURV400,Fall 2019,3.84,10
SURV400,Spring 2020,0.8,5
SURV400,Fall 2020,3.309,11
SURV400,Spring 2021,2.615,13
SURV400,Fall 2022,2.623,22
SURV400,Fall 2023,3.311,46
SURV400,Spring 2024,3.467,6
SURV430,Spring 2023,3.65,14
SURV430,Spring 2024,3.724,25
SURV440,Spring 2016,3.0,6
SURV613,Spring 2024,3.962,8
SURV615,Fall 2012,2.36,15
SURV615,Fall 2013,3.127,22
SURV615,Fall 2014,3.656,16
SURV615,Fall 2015,3.0,15
SURV615,Fall 2016,2.586,14
SURV615,Fall 2017,3.444,9
SURV615,Fall 2018,3.929,14
SURV615,Fall 2019,3.522,9
SURV615,Fall 2020,3.638,8
SURV615,Fall 2021,3.258,12
SURV615,Fall 2022,2.69,20
SURV615,Fall 2023,2.833,21
SURV616,Spring 2012,3.615,13
SURV616,Spring 2013,3.34,10
SURV616,Spring 2014,3.093,14
SURV616,Spring 2015,3.721,14
SURV616,Spring 2016,3.856,9
SURV616,Spring 2017,3.23,10
SURV616,Spring 2018,3.94,5
SURV616,Spring 2019,3.975,12
SURV616,Spring 2020,2.667,6
SURV616,Spring 2021,3.671,7
SURV616,Spring 2022,2.757,7
SURV616,Spring 2023,3.312,17
SURV616,Spring 2024,3.338,16
SURV617,Fall 2018,2.48,10
SURV617,Fall 2019,3.278,18
SURV617,Fall 2020,3.673,11
SURV617,Fall 2021,3.364,11
SURV617,Fall 2022,3.043,7
SURV617,Fall 2023,2.245,11
SURV621,Fall 2017,3.7,9
SURV621,Fall 2018,3.305,20
SURV621,Fall 2019,3.7,11
SURV621,Fall 2020,3.625,16
SURV621,Fall 2021,3.732,25
SURV621,Fall 2022,3.265,17
SURV621,Fall 2023,3.407,14
SURV622,Spring 2018,3.7,9
SURV622,Spring 2019,3.727,11
SURV622,Spring 2021,3.764,14
SURV622,Spring 2022,3.838,8
SURV622,Spring 2023,3.057,7
SURV622,Spring 2024,3.25,8
SURV623,Fall 2012,3.58,25
SURV623,Fall 2013,3.9,10
SURV623,Fall 2014,3.855,11
SURV623,Fall 2015,2.971,21
SURV623,Fall 2016,3.662,8
SURV623,Fall 2017,3.9,6
SURV623,Fall 2018,3.067,15
SURV624,Fall 2020,3.717,6
SURV625,Spring 2012,3.45,6
SURV625,Spring 2013,3.126,23
SURV625,Spring 2014,2.6,15
SURV625,Spring 2015,2.84,20
SURV625,Fall 2015,3.264,14
SURV625,Spring 2016,3.589,9
SURV625,Fall 2016,2.878,18
SURV625,Spring 2017,3.07,10
SURV625,Spring 2018,2.414,7
SURV625,Spring 2019,3.573,11
SURV625,Spring 2020,2.462,8
SURV625,Spring 2021,3.036,11
SURV625,Spring 2022,2.375,8
SURV625,Spring 2023,3.83,10
SURV625,Spring 2024,3.867,9
SURV626,Fall 2017,2.4,10
SURV626,Fall 2018,3.667,6
SURV626,Fall 2019,2.64,10
SURV626,Fall 2020,2.973,22
SURV626,Fall 2021,2.822,9
SURV626,Fall 2022,2.571,17
SURV626,Fall 2023,2.556,18
SURV627,Fall 2019,2.712,8
SURV627,Fall 2021,2.378,9
SURV627,Fall 2023,2.725,12
SURV630,Spring 2012,3.188,16
SURV630,Fall 2012,3.667,12
SURV630,Spring 2013,3.473,11
SURV630,Fall 2013,3.25,18
SURV630,Spring 2014,3.555,11
SURV630,Fall 2014,3.855,11
SURV630,Spring 2015,3.681,27
SURV630,Fall 2015,3.522,18
SURV630,Spring 2016,3.348,25
SURV630,Fall 2016,3.722,18
SURV630,Spring 2017,3.977,13
SURV630,Spring 2018,3.929,14
SURV630,Spring 2019,3.933,15
SURV630,Spring 2020,2.667,12
SURV630,Spring 2021,3.556,18
SURV630,Spring 2022,3.982,17
SURV630,Spring 2023,3.729,28
SURV630,Spring 2024,3.52,25
SURV631,Spring 2018,4.0,6
SURV631,Spring 2019,3.889,9
SURV631,Spring 2020,2.25,16
SURV631,Spring 2021,3.823,13
SURV631,Spring 2022,3.142,12
SURV631,Spring 2023,3.778,18
SURV631,Spring 2024,3.882,22
SURV632,Fall 2012,2.969,13
SURV632,Fall 2013,3.522,9
SURV632,Fall 2014,3.416,19
SURV632,Fall 2015,3.141,17
SURV632,Fall 2016,3.34,10
SURV632,Fall 2017,3.72,5
SURV632,Fall 2018,3.362,8
SURV632,Fall 2019,3.8,8
SURV632,Fall 2020,3.75,8
SURV632,Fall 2021,3.614,7
SURV632,Fall 2022,3.343,7
SURV632,Fall 2023,3.143,7
SURV635,Spring 2020,2.962,8
SURV635,Spring 2021,3.857,7
SURV635,Spring 2022,2.946,13
SURV635,Spring 2023,3.283,12
SURV635,Spring 2024,4.0,12
SURV636,Spring 2022,4.0,6
SURV640,Spring 2012,3.5,10
SURV640,Spring 2013,3.7,7
SURV640,Spring 2014,3.84,10
SURV640,Spring 2015,3.625,12
SURV640,Spring 2016,3.729,7
SURV640,Spring 2017,3.925,8
SURV641,Fall 2012,3.69,10
SURV641,Fall 2013,3.629,7
SURV641,Fall 2014,3.6,9
SURV641,Fall 2015,3.633,12
SURV641,Fall 2016,3.529,7
SURV641,Fall 2017,3.783,6
SURV650,Fall 2013,3.156,25
SURV650,Fall 2014,2.6,20
SURV650,Fall 2015,3.033,18
SURV650,Fall 2016,3.361,18
SURV650,Fall 2017,3.7,12
SURV650,Fall 2018,3.046,13
SURV650,Fall 2019,3.778,9
SURV650,Fall 2020,3.357,14
SURV650,Fall 2021,3.67,10
SURV650,Fall 2023,3.871,7
SURV656,Spring 2017,3.386,7
SURV656,Spring 2018,4.0,6
SURV662,Spring 2016,3.52,5
SURV662,Fall 2022,2.825,8
SURV662,Spring 2024,3.3,14
SURV665,Fall 2021,2.1,7
SURV665,Fall 2022,2.02,5
SURV665,Fall 2023,2.556,9
SURV667,Spring 2017,3.071,7
SURV667,Spring 2018,2.889,9
SURV672,Fall 2012,0.0,13
SURV672,Fall 2013,0.0,16
SURV672,Fall 2014,0.0,9
SURV672,Fall 2015,0.0,15
SURV672,Fall 2016,0.0,12
SURV673,Fall 2019,3.855,11
SURV673,Fall 2020,3.419,16
SURV673,Fall 2023,3.187,30
SURV675,Spring 2024,3.329,7
SURV699,Fall 2012,3.48,10
SURV699A,Spring 2018,3.617,6
SURV699A,Fall 2021,3.386,7
SURV699C,Fall 2018,3.26,10
SURV699C,Spring 2019,2.4,5
SURV699E,Fall 2013,3.5,8
SURV699F,Fall 2018,3.8,5
SURV699I,Spring 2017,1.95,6
SURV699L,Fall 2018,3.0,6
SURV699N,Fall 2015,4.0,5
SURV699Q,Spring 2019,3.791,11
SURV699Q,Spring 2020,3.94,5
SURV699R,Fall 2013,3.857,7
SURV699R,Spring 2020,3.458,12
SURV699S,Spring 2021,3.744,9
SURV699U,Fall 2018,3.261,18
SURV699U,Fall 2019,3.275,16
SURV699U,Fall 2020,2.894,16
SURV699U,Fall 2021,3.429,7
SURV699X,Fall 2014,2.236,14
SURV699X,Fall 2015,2.1,7
SURV699X,Spring 2016,3.725,8
SURV699Y,Spring 2015,3.388,8
SURV699Y,Fall 2015,3.462,26
SURV699Y,Fall 2020,1.778,9
SURV701,Fall 2012,3.03,23
SURV701,Fall 2013,3.322,18
SURV701,Fall 2014,2.933,18
SURV701,Fall 2015,3.444,9
SURV701,Fall 2016,3.925,8
SURV701,Fall 2017,3.8,10
SURV701,Spring 2019,3.8,5
SURV701,Spring 2020,2.74,10
SURV701,Spring 2021,3.81,10
SURV701,Spring 2023,3.567,6
SURV701,Spring 2024,3.283,6
SURV702,Spring 2023,2.633,9
SURV703,Fall 2019,2.34,5
SURV706,Fall 2022,2.96,5
SURV706,Fall 2023,3.14,5
SURV720,Fall 2012,3.758,12
SURV720,Fall 2013,3.546,13
SURV720,Fall 2014,3.45,6
SURV720,Fall 2015,3.594,18
SURV720,Fall 2016,3.629,7
SURV720,Fall 2017,3.286,7
SURV720,Fall 2019,3.773,11
SURV720,Fall 2020,3.444,9
SURV720,Fall 2021,3.783,6
SURV720,Fall 2022,3.111,9
SURV720,Fall 2023,3.9,6
SURV721,Spring 2012,3.63,10
SURV721,Spring 2013,3.925,8
SURV721,Spring 2014,3.267,9
SURV721,Spring 2015,4.0,6
SURV721,Spring 2016,3.627,15
SURV721,Spring 2017,3.957,7
SURV721,Spring 2018,3.4,6
SURV721,Spring 2020,2.3,10
SURV721,Spring 2021,3.343,7
SURV721,Spring 2023,3.86,5
SURV721,Spring 2024,2.217,6
SURV722,Fall 2012,3.344,16
SURV722,Fall 2013,3.95,6
SURV722,Fall 2014,3.567,9
SURV722,Fall 2015,3.55,12
SURV722,Fall 2016,3.789,9
SURV722,Fall 2017,2.962,8
SURV725,Fall 2018,3.44,10
SURV725,Fall 2019,1.575,8
SURV725,Fall 2020,2.0,11
SURV726,Spring 2018,3.343,7
SURV726,Fall 2023,2.95,6
SURV727,Fall 2018,3.8,5
SURV727,Fall 2019,3.729,17
SURV727,Fall 2020,4.0,5
SURV727,Fall 2021,3.731,16
SURV727,Fall 2022,3.448,23
SURV727,Fall 2023,3.962,8
SURV735,Spring 2017,3.222,9
SURV735,Spring 2019,3.167,6
SURV735,Spring 2021,3.94,5
SURV735,Spring 2023,1.822,9
SURV736,Fall 2021,3.3,10
SURV740,Fall 2019,3.315,13
SURV740,Fall 2020,3.771,7
SURV740,Fall 2021,3.262,8
SURV740,Fall 2022,3.058,12
SURV740,Fall 2023,3.8,5
SURV742,Spring 2012,3.589,9
SURV742,Spring 2013,3.629,7
SURV742,Spring 2014,3.82,5
SURV742,Spring 2015,3.14,5
SURV742,Spring 2016,3.075,8
SURV742,Spring 2017,3.94,5
SURV744,Spring 2012,3.414,7
SURV744,Spring 2013,3.667,9
SURV744,Spring 2014,2.967,6
SURV744,Spring 2015,3.45,6
SURV745,Fall 2014,3.733,6
SURV745,Fall 2016,3.529,14
SURV745,Fall 2018,3.06,5
SURV746,Fall 2014,3.567,12
SURV746,Fall 2015,3.067,15
SURV746,Fall 2016,3.121,14
SURV746,Fall 2017,2.836,14
SURV750,Fall 2021,2.433,6
SURV750,Spring 2024,3.333,18
SURV751,Spring 2016,2.529,17
SURV751,Fall 2016,2.262,13
SURV751,Spring 2019,3.957,7
SURV751,Spring 2020,3.111,9
SURV751,Spring 2021,3.193,14
SURV751,Spring 2022,3.4,20
SURV751,Spring 2023,3.933,9
SURV751,Spring 2024,3.427,15
SURV752,Spring 2019,3.233,6
SURV752,Spring 2020,1.879,19
SURV752,Spring 2022,2.881,16
SURV752,Spring 2023,2.436,11
SURV752,Spring 2024,3.5,12
SURV753,Fall 2021,3.286,7
SURV753,Fall 2022,2.836,11
SURV753,Fall 2023,3.46,5
SURV760,Spring 2012,3.913,15
SURV760,Spring 2013,3.883,6
SURV760,Spring 2016,3.712,8
SURV772,Spring 2012,4.0,10
SURV772,Spring 2013,3.973,11
SURV772,Spring 2014,4.0,6
SURV772,Spring 2015,4.0,10
SURV772,Spring 2016,3.582,11
SURV772,Spring 2017,3.925,8
SURV772,Spring 2018,3.75,6
SURV772,Spring 2020,2.533,9
SURV772,Spring 2021,3.925,8
SURV772,Spring 2023,3.067,6
SURV798B,Spring 2013,3.138,8
SURV798B,Spring 2015,3.236,11
SURV798B,Spring 2019,3.4,5
SURV798B,Spring 2020,1.671,7
SURV798B,Spring 2021,3.74,5
SURV798Z,Spring 2012,2.931,13
SURV798Z,Spring 2014,2.971,14
SURV798Z,Fall 2015,3.486,7
SURV829,Fall 2012,0.0,7
SURV829,Spring 2013,0.0,6
SURV829,Fall 2013,4.0,5
SURV829,Spring 2014,4.0,6
SURV829,Fall 2014,0.0,6
SURV829,Spring 2015,4.0,6
SURV829,Fall 2015,4.0,9
SURV829,Spring 2016,3.556,9
SURV829,Fall 2016,0.0,5
SURV829,Spring 2017,0.0,5
SURV829,Fall 2020,0.0,6
SURV829,Spring 2021,0.0,6
SURV829,Fall 2021,0.0,10
SURV829,Spring 2022,0.0,8
SURV829,Fall 2022,0.0,5
